V
Raw Value: 1 | Voltage: 0.005V
Raw Value: 579 | Voltage: 2.830V
Raw Value: 589 | Voltage: 2.879V
Raw Value: 617 | Voltage: 3.016V
Raw Value: 413 | Voltage: 2.019V
Raw Value: 576 | Voltage: 2.815V
Raw Value: 403 | Voltage: 1.970V
Raw Value: 561 | Voltage: 2.742V
Raw Value: 382 | Voltage: 1.867V
Raw Value: 475 | Voltage: 2.322V
Raw Value: 345 | Voltage: 1.686V
Raw Value: 323 | Voltage: 1.579V
Raw Value: 121 | Voltage: 0.591V
Raw Value: 261 | Voltage: 1.276V
Raw Value: 323 | Voltage: 1.579V
Raw Value: 312 | Voltage: 1.525V
Raw Value: 120 | Voltage: 0.587V
Raw Value: 9 | Voltage: 0.044V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 49 | Voltage: 0.239V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 166 | Voltage: 0.811V
Raw Value: 90 | Voltage: 0.440V
Raw Value: 143 | Voltage: 0.699V
Raw Value: 130 | Voltage: 0.635V
Raw Value: 230 | Voltage: 1.124V
Raw Value: 177 | Voltage: 0.865V
Raw Value: 223 | Voltage: 1.090V
Raw Value: 231 | Voltage: 1.129V
Raw Value: 181 | Voltage: 0.885V
Raw Value: 232 | Voltage: 1.134V
Raw Value: 222 | Voltage: 1.085V
Raw Value: 345 | Voltage: 1.686V
Raw Value: 286 | Voltage: 1.398V
Raw Value: 433 | Voltage: 2.116V
Raw Value: 371 | Voltage: 1.813V
Raw Value: 496 | Voltage: 2.424V
Raw Value: 481 | Voltage: 2.351V
Raw Value: 620 | Voltage: 3.030V
Raw Value: 546 | Voltage: 2.669V
Raw Value: 602 | Voltage: 2.942V
Raw Value: 828 | Voltage: 4.047V
Raw Value: 691 | Voltage: 3.377V
Raw Value: 849 | Voltage: 4.150V
Raw Value: 787 | Voltage: 3.847V
Raw Value: 1008 | Voltage: 4.927V
Raw Value: 1017 | Voltage: 4.971V
Raw Value: 1017 | Voltage: 4.971V
Raw Value: 1017 | Voltage: 4.971V
Raw Value: 1017 | Voltage: 4.971V
Raw Value: 1017 | Voltage: 4.971V
Raw Value: 1017 | Voltage: 4.971V
Raw Value: 1017 | Voltage: 4.971V

--- Statistics (last 100 samples) ---
Min Value: 6
Max Value: 1017
Range: 1011
Average: 503
-------------------------------------

Raw Value: 1017 | Voltage: 4.971V
Raw Value: 1017 | Voltage: 4.971V
Raw Value: 903 | Voltage: 4.413V
Raw Value: 787 | Voltage: 3.847V
Raw Value: 468 | Voltage: 2.287V
Raw Value: 378 | Voltage: 1.848V
Raw Value: 32 | Voltage: 0.156V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V

--- Statistics (last 100 samples) ---
Min Value: 4
Max Value: 1017
Range: 1013
Average: 50
-------------------------------------

Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V

--- Statistics (last 100 samples) ---
Min Value: 4
Max Value: 5
Range: 1
Average: 4
-------------------------------------

Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 4 | Voltage: 0.020V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 5 | Voltage: 0.024V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V

--- Statistics (last 100 samples) ---
Min Value: 4
Max Value: 6
Range: 2
Average: 5
-------------------------------------

Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 6 | Voltage: 0.029V
Raw Value: 157 | Voltage: 0.767V
Raw Value: 229 | Voltage: 1.119V
Raw Value: 238 | Voltage: 1.163V
Raw Value: 323 | Voltage: 1.579V
Raw Value: 380 | Voltage: 1.857V
Raw Value: 352 | Voltage: 1.720V
Raw Value: 386 | Voltage: 1.887V
Raw Value: 445 | Voltage: 2.175V
Raw Value: 361 | Voltage: 1.764V
Raw Value: 430 | Voltage: 2.102V
Raw Value: 380 | Voltage: 1.857V
Raw Value: 478 | Voltage: 2.336V
Raw Value: 386 | Voltage: 1.887V
Raw Value: 450 | Voltage: 2.199V
Raw Value: 406 | Voltage: 1.984V
Raw Value: 510 | Voltage: 2.493V
Raw Value: 453 | Voltage: 2.214V
Raw Value: 454 | Voltage: 2.219V
Raw Value: 493 | Voltage: 2.410V
Raw Value: 402 | Voltage: 1.965V
Raw Value: 535 | Voltage: 2.615V
Raw Value: 434 | Voltage: 2.121V
Raw Value: 514 | Voltage: 2.512V
Raw Value: 468 | Voltage: 2.287V
Raw Value: 531 | Voltage: 2.595V
Raw Value: 504 | Voltage: 2.463V
Raw Value: 536 | Voltage: 2.620V
Raw Value: 559 | Voltage: 2.732V
Raw Value: 549 | Voltage: 2.683V
Raw Value: 568 | Voltage: 2.776V
Raw Value: 501 | Voltage: 2.449V
Raw Value: 556 | Voltage: 2.717V
Raw Value: 522 | Voltage: 2.551V
Raw Value: 557 | Voltage: 2.722V
Raw Value: 465 | Voltage: 2.273V
Raw Value: 546 | Voltage: 2.669V
Raw Value: 458 | Voltage: 2.239V
Raw Value: 534 | Voltage: 2.610V
Raw Value: 482 | Voltage: 2.356V
Raw Value: 521 | Voltage: 2.546V
Raw Value: 486 | Voltage: 2.375V
Raw Value: 588 | Voltage: 2.874V
Raw Value: 539 | Voltage: 2.634V
Raw Value: 571 | Voltage: 2.791V
Raw Value: 690 | Voltage: 3.372V
Raw Value: 599 | Voltage: 2.928V
Raw Value: 609 | Voltage: 2.977V
Raw Value: 361 | Voltage: 1.764V
Raw Value: 527 | Voltage: 2.576V
Raw Value: 500 | Voltage: 2.444V
Raw Value: 561 | Voltage: 2.742V
Raw Value: 547 | Voltage: 2.674V
Raw Value: 538 | Voltage: 2.630V
Raw Value: 547 | Voltage: 2.674V
Raw Value: 497 | Voltage: 2.429V
Raw Value: 560 | Voltage: 2.737V
Raw Value: 460 | Voltage: 2.248V
Raw Value: 529 | Voltage: 2.586V
Raw Value: 497 | Voltage: 2.429V
Raw Value: 526 | Voltage: 2.571V
Raw Value: 458 | Voltage: 2.239V
Raw Value: 566 | Voltage: 2.766V
Raw Value: 518 | Voltage: 2.532V
Raw Value: 516 | Voltage: 2.522V
Raw Value: 524 | Voltage: 2.561V
Raw Value: 486 | Voltage: 2.375V
Raw Value: 529 | Voltage: 2.586V
Raw Value: 458 | Voltage: 2.239V
Raw Value: 531 | Voltage: 2.595V
Raw Value: 495 | Voltage: 2.419V
Raw Value: 537 | Voltage: 2.625V
Raw Value: 517 | Voltage: 2.527V
Raw Value: 512 | Voltage: 2.502V
Raw Value: 539 | Voltage: 2.634V
Raw Value: 446 | Voltage: 2.180V
Raw Value: 544 | Voltage: 2.659V
Raw Value: 496 | Voltage: 2.424V
Raw Value: 490 | Voltage: 2.395V
Raw Value: 532 | Voltage: 2.600V
Raw Value: 567 | Voltage: 2.771V
Raw Value: 490 | Voltage: 2.395V
Raw Value: 586 | Voltage: 2.864V
Raw Value: 478 | Voltage: 2.336V
Raw Value: 527 | Voltage: 2.576V
Raw Value: 508 | Voltage: 2.483V

--- Statistics (last 100 samples) ---
Min Value: 6
Max Value: 690
Range: 684
Average: 417
-------------------------------------

Raw Value: 473 | Voltage: 2.312V
Raw Value: 508 | Voltage: 2.483V
Raw Value: 522 | Voltage: 2.551V
Raw Value: 595 | Voltage: 2.908V
Raw Value: 549 | Voltage: 2.683V
Raw Value: 606 | Voltage: 2.962V
Raw Value: 493 | Voltage: 2.410V
Raw Value: 523 | Voltage: 2.556V
Raw Value: 510 | Voltage: 2.493V
Raw Value: 583 | Voltage: 2.849V
Raw Value: 423 | Voltage: 2.067V
Raw Value: 600 | Voltage: 2.933V
Raw Value: 519 | Voltage: 2.537V
Raw Value: 608 | Voltage: 2.972V
Raw Value: 549 | Voltage: 2.683V
Raw Value: 550 | Voltage: 2.688V
Raw Value: 582 | Voltage: 2.845V
Raw Value: 582 | Voltage: 2.845V
Raw Value: 611 | Voltage: 2.986V
Raw Value: 574 | Voltage: 2.805V
Raw Value: 604 | Voltage: 2.952V
Raw Value: 579 | Voltage: 2.830V
Raw Value: 667 | Voltage: 3.260V
Raw Value: 628 | Voltage: 3.069V
Raw Value: 658 | Voltage: 3.216V
Raw Value: 617 | Voltage: 3.016V
Raw Value: 621 | Voltage: 3.035V
Raw Value: 544 | Voltage: 2.659V
Raw Value: 622 | Voltage: 3.040V
Raw Value: 544 | Voltage: 2.659V
Raw Value: 544 | Voltage: 2.659V
Raw Value: 430 | Voltage: 2.102V
Raw Value: 554 | Voltage: 2.708V
Raw Value: 479 | Voltage: 2.341V
Raw Value: 455 | Voltage: 2.224V
Raw Value: 576 | Voltage: 2.815V
Raw Value: 549 | Voltage: 2.683V
Raw Value: 621 | Voltage: 3.035V
Raw Value: 487 | Voltage: 2.380V
Raw Value: 479 | Voltage: 2.341V
Raw Value: 477 | Voltage: 2.331V
Raw Value: 532 | Voltage: 2.600V
Raw Value: 501 | Voltage: 2.449V
Raw Value: 514 | Voltage: 2.512V
Raw Value: 552 | Voltage: 2.698V
Raw Value: 496 | Voltage: 2.424V
Raw Value: 540 | Voltage: 2.639V
Raw Value: 499 | Voltage: 2.439V
Raw Value: 561 | Voltage: 2.742V
Raw Value: 501 | Voltage: 2.449V
Raw Value: 557 | Voltage: 2.722V
Raw Value: 383 | Voltage: 1.872V
Raw Value: 527 | Voltage: 2.576V
Raw Value: 446 | Voltage: 2.180V
Raw Value: 546 | Voltage: 2.669V
Raw Value: 485 | Voltage: 2.370V
Raw Value: 557 | Voltage: 2.722V
Raw Value: 559 | Voltage: 2.732V
Raw Value: 539 | Voltage: 2.634V
Raw Value: 516 | Voltage: 2.522V
Raw Value: 531 | Voltage: 2.595V
Raw Value: 500 | Voltage: 2.444V
Raw Value: 496 | Voltage: 2.424V
Raw Value: 371 | Voltage: 1.813V
Raw Value: 507 | Voltage: 2.478V
Raw Value: 452 | Voltage: 2.209V
Raw Value: 428 | Voltage: 2.092V
Raw Value: 459 | Voltage: 2.243V
Raw Value: 570 | Voltage: 2.786V
Raw Value: 501 | Voltage: 2.449V
Raw Value: 554 | Voltage: 2.708V
Raw Value: 501 | Voltage: 2.449V
Raw Value: 539 | Voltage: 2.634V
Raw Value: 453 | Voltage: 2.214V
Raw Value: 561 | Voltage: 2.742V
Raw Value: 489 | Voltage: 2.390V
Raw Value: 440 | Voltage: 2.151V
Raw Value: 490 | Voltage: 2.395V
Raw Value: 503 | Voltage: 2.458V
Raw Value: 550 | Voltage: 2.688V
Raw Value: 547 | Voltage: 2.674V
Raw Value: 573 | Voltage: 2.801V
Raw Value: 483 | Voltage: 2.361V
Raw Value: 557 | Voltage: 2.722V
Raw Value: 388 | Voltage: 1.896V
Raw Value: 500 | Voltage: 2.444V
Raw Value: 509 | Voltage: 2.488V
Raw Value: 419 | Voltage: 2.048V
Raw Value: 495 | Voltage: 2.419V
Raw Value: 449 | Voltage: 2.195V
Raw Value: 509 | Voltage: 2.488V
Raw Value: 392 | Voltage: 1.916V
Raw Value: 595 | Voltage: 2.908V
Raw Value: 455 | Voltage: 2.224V
Raw Value: 516 | Voltage: 2.522V
Raw Value: 464 | Voltage: 2.268V
Raw Value: 515 | Voltage: 2.517V
Raw Value: 405 | Voltage: 1.979V
Raw Value: 500 | Voltage: 2.444V
Raw Value: 495 | Voltage: 2.419V

--- Statistics (last 100 samples) ---
Min Value: 371
Max Value: 667
Range: 296
Average: 521
-------------------------------------

Raw Value: 538 | Voltage: 2.630V
Raw Value: 534 | Voltage: 2.610V
Raw Value: 487 | Voltage: 2.380V
Raw Value: 587 | Voltage: 2.869V
Raw Value: 439 | Voltage: 2.146V
Raw Value: 522 | Voltage: 2.551V
Raw Value: 488 | Voltage: 2.385V
Raw Value: 600 | Voltage: 2.933V
Raw Value: 488 | Voltage: 2.385V
Raw Value: 497 | Voltage: 2.429V
Raw Value: 463 | Voltage: 2.263V
Raw Value: 457 | Voltage: 2.234V
Raw Value: 445 | Voltage: 2.175V
Raw Value: 427 | Voltage: 2.087V
Raw Value: 496 | Voltage: 2.424V
Raw Value: 445 | Voltage: 2.175V
Raw Value: 549 | Voltage: 2.683V
Raw Value: 538 | Voltage: 2.630V
Raw Value: 555 | Voltage: 2.713V
Raw Value: 573 | Voltage: 2.801V
Raw Value: 469 | Voltage: 2.292V
Raw Value: 396 | Voltage: 1.935V
Raw Value: 372 | Voltage: 1.818V
Raw Value: 474 | Voltage: 2.317V
Raw Value: 451 | Voltage: 2.204V
Raw Value: 440 | Voltage: 2.151V
Raw Value: 289 | Voltage: 1.413V
Raw Value: 446 | Voltage: 2.180V
Raw Value: 207 | Voltage: 1.012V
Raw Value: 418 | Voltage: 2.043V
Raw Value: 288 | Voltage: 1.408V
Raw Value: 464 | Voltage: 2.268V
Raw Value: 300 | Voltage: 1.466V
Raw Value: 441 | Voltage: 2.155V
Raw Value: 361 | Voltage: 1.764V
Raw Value: 433 | Voltage: 2.116V
Raw Value: 447 | Voltage: 2.185V
Raw Value: 419 | Voltage: 2.048V
Raw Value: 670 | Voltage: 3.275V
Raw Value: 466 | Voltage: 2.278V
Raw Value: 650 | Voltage: 3.177V
Raw Value: 420 | Voltage: 2.053V
Raw Value: 596 | Voltage: 2.913V
Raw Value: 544 | Voltage: 2.659V
Raw Value: 636 | Voltage: 3.109V
Raw Value: 497 | Voltage: 2.429V
Raw Value: 564 | Voltage: 2.757V
Raw Value: 527 | Voltage: 2.576V
Raw Value: 506 | Voltage: 2.473V
Raw Value: 530 | Voltage: 2.590V
Raw Value: 509 | Voltage: 2.488V
Raw Value: 525 | Voltage: 2.566V
Raw Value: 494 | Voltage: 2.414V
Raw Value: 498 | Voltage: 2.434V
Raw Value: 497 | Voltage: 2.429V
Raw Value: 491 | Voltage: 2.400V
Raw Value: 534 | Voltage: 2.610V
Raw Value: 456 | Voltage: 2.229V
Raw Value: 602 | Voltage: 2.942V
Raw Value: 500 | Voltage: 2.444V
Raw Value: 535 | Voltage: 2.615V
Raw Value: 514 | Voltage: 2.512V
Raw Value: 523 | Voltage: 2.556V
Raw Value: 487 | Voltage: 2.380V
Raw Value: 430 | Voltage: 2.102V
Raw Value: 518 | Voltage: 2.532V
Raw Value: 491 | Voltage: 2.400V
Raw Value: 450 | Voltage: 2.199V
Raw Value: 518 | Voltage: 2.532V
Raw Value: 470 | Voltage: 2.297V
Raw Value: 527 | Voltage: 2.576V
Raw Value: 553 | Voltage: 2.703V
Raw Value: 432 | Voltage: 2.111V
Raw Value: 545 | Voltage: 2.664V
Raw Value: 392 | Voltage: 1.916V
Raw Value: 575 | Voltage: 2.810V
Raw Value: 404 | Voltage: 1.975V
Raw Value: 513 | Voltage: 2.507V
Raw Value: 528 | Voltage: 2.581V
Raw Value: 595 | Voltage: 2.908V
Raw Value: 522 | Voltage: 2.551V
Raw Value: 570 | Voltage: 2.786V
Raw Value: 575 | Voltage: 2.810V
Raw Value: 556 | Voltage: 2.717V
Raw Value: 638 | Voltage: 3.118V
Raw Value: 530 | Voltage: 2.590V
Raw Value: 530 | Voltage: 2.590V
Raw Value: 563 | Voltage: 2.752V
Raw Value: 468 | Voltage: 2.287V
Raw Value: 482 | Voltage: 2.356V
Raw Value: 547 | Voltage: 2.674V
Raw Value: 454 | Voltage: 2.219V
Raw Value: 518 | Voltage: 2.532V
Raw Value: 493 | Voltage: 2.410V
Raw Value: 540 | Voltage: 2.639V
Raw Value: 607 | Voltage: 2.967V
